,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
35,adult,occupation,35,48,94,6,1,5,-1,0.020833333333333332,0.020833333333333332,5.0,5.666666666666667,26,192,0.13541666666666666
36,adult,occupation,36,54,108,6,1,7,-1,0.018518518518518517,0.01851851851851852,5.5,6.1,25,224,0.11160714285714286
37,adult,occupation,37,52,97,6,1,6,-1,0.019230769230769235,0.01923076923076923,5.0,6.444444444444445,39,202,0.19306930693069307
38,adult,occupation,38,48,83,8,1,13,-1,0.02083333333333333,0.020833333333333332,5.5,6.6,31,172,0.18023255813953487
39,adult,occupation,39,54,96,7,1,10,-1,0.018518518518518517,0.018518518518518517,4.5,4.625,24,200,0.12
40,adult,occupation,40,47,86,6,1,7,-1,0.02127659574468085,0.021276595744680847,5.5,6.2,28,188,0.14893617021276595
41,adult,occupation,41,51,86,8,1,8,-1,0.0196078431372549,0.019607843137254905,4.5,5.375,24,178,0.1348314606741573
42,adult,occupation,42,49,95,6,1,5,-1,0.02040816326530612,0.02040816326530612,5.0,5.222222222222222,30,196,0.15306122448979592
43,adult,occupation,43,45,88,5,1,4,-1,0.022222222222222223,0.02222222222222222,6.0,6.636363636363637,31,180,0.17222222222222222
44,adult,occupation,44,47,87,7,1,15,-1,0.021276595744680857,0.021276595744680847,5.0,5.333333333333333,29,180,0.16111111111111112
45,adult,occupation,45,47,92,7,1,6,-1,0.021276595744680857,0.02127659574468084,5.5,6.0,32,196,0.16326530612244897
46,adult,occupation,46,46,98,6,1,5,-1,0.021739130434782608,0.021739130434782608,6.0,6.7272727272727275,30,200,0.15
47,adult,occupation,47,48,90,5,1,4,-1,0.020833333333333332,0.020833333333333332,5.0,6.0,36,184,0.1956521739130435
48,adult,occupation,48,50,95,6,1,11,-1,0.019999999999999997,0.02,6.0,6.545454545454546,24,198,0.12121212121212122
49,adult,occupation,49,48,95,6,1,17,-1,0.020833333333333332,0.020833333333333332,6.0,6.909090909090909,24,200,0.12
50,adult,occupation,50,45,83,6,1,2,-1,0.022222222222222223,0.022222222222222223,5.0,5.333333333333333,33,174,0.1896551724137931
51,adult,occupation,51,52,110,6,1,4,-1,0.019230769230769232,0.019230769230769225,6.0,6.090909090909091,19,226,0.084070796460177
52,adult,occupation,52,55,109,7,1,7,-1,0.01818181818181818,0.018181818181818177,6.0,6.181818181818182,32,226,0.1415929203539823
53,adult,occupation,53,46,80,7,1,12,-1,0.021739130434782615,0.021739130434782615,5.0,6.777777777777778,24,168,0.14285714285714285
54,adult,occupation,54,47,91,6,1,9,-1,0.021276595744680847,0.021276595744680847,4.5,5.0,23,190,0.12105263157894737
55,adult,occupation,55,48,99,7,1,5,-1,0.020833333333333332,0.020833333333333332,6.5,7.3,23,202,0.11386138613861387
56,adult,occupation,56,49,103,6,1,7,-1,0.02040816326530612,0.02040816326530612,6.5,7.1,25,212,0.1179245283018868
57,adult,occupation,57,48,83,7,1,6,-1,0.02083333333333334,0.02083333333333334,4.5,5.625,26,172,0.1511627906976744
58,adult,occupation,58,51,94,7,1,6,-1,0.019607843137254905,0.019607843137254905,5.5,5.5,27,192,0.140625
59,adult,occupation,59,53,90,7,1,7,-1,0.018867924528301886,0.01886792452830189,5.5,6.1,31,184,0.16847826086956522
60,adult,occupation,60,47,90,7,1,6,-1,0.021276595744680857,0.021276595744680847,5.0,6.222222222222222,29,184,0.15760869565217392
61,adult,occupation,61,47,94,5,1,4,-1,0.02127659574468085,0.021276595744680847,6.0,6.0,26,198,0.13131313131313133
62,adult,occupation,62,51,95,6,1,7,-1,0.0196078431372549,0.019607843137254898,6.0,6.181818181818182,27,196,0.1377551020408163
63,adult,occupation,63,51,100,6,1,6,-1,0.019607843137254895,0.0196078431372549,5.5,6.2,29,206,0.1407766990291262
64,adult,occupation,64,47,96,6,1,3,-1,0.021276595744680847,0.02127659574468085,5.5,5.75,30,196,0.15306122448979592
65,adult,occupation,65,49,102,5,1,3,-1,0.020408163265306128,0.02040816326530612,6.0,6.7272727272727275,34,210,0.1619047619047619
66,adult,occupation,66,39,91,5,1,2,-1,0.025641025641025654,0.025641025641025647,5.5,6.8,26,186,0.13978494623655913
67,adult,occupation,67,42,80,6,1,4,-1,0.023809523809523808,0.023809523809523808,5.0,5.222222222222222,22,164,0.13414634146341464
68,adult,occupation,68,52,94,6,1,10,-1,0.019230769230769232,0.019230769230769235,4.5,5.375,34,196,0.17346938775510204
69,adult,occupation,69,48,98,7,1,13,-1,0.020833333333333332,0.020833333333333332,5.5,5.9,25,204,0.12254901960784313
70,adult,occupation,70,50,104,6,1,6,-1,0.02,0.020000000000000004,6.0,6.636363636363637,22,218,0.10091743119266056
71,adult,occupation,71,48,92,6,1,7,-1,0.020833333333333332,0.020833333333333325,5.5,6.1,20,196,0.10204081632653061
72,adult,occupation,72,46,89,6,1,7,-1,0.021739130434782608,0.021739130434782605,5.5,5.5,24,184,0.13043478260869565
73,adult,occupation,73,49,95,6,1,5,-1,0.02040816326530612,0.02040816326530612,5.0,5.333333333333333,31,200,0.155
74,adult,occupation,74,49,107,7,1,8,-1,0.020408163265306128,0.020408163265306128,6.0,7.090909090909091,28,216,0.12962962962962962
75,adult,occupation,75,49,87,8,1,13,-1,0.02040816326530612,0.02040816326530612,6.0,6.0,31,186,0.16666666666666666
76,adult,occupation,76,57,111,6,1,11,-1,0.017543859649122803,0.01754385964912281,6.0,6.2727272727272725,30,228,0.13157894736842105
77,adult,occupation,77,53,106,6,1,2,-1,0.018867924528301883,0.01886792452830189,6.5,6.833333333333333,28,216,0.12962962962962962
78,adult,occupation,78,47,95,6,1,8,-1,0.02127659574468085,0.02127659574468085,5.5,5.6,21,192,0.109375
79,adult,occupation,79,40,83,6,1,6,-1,0.025,0.025,6.0,6.222222222222222,22,172,0.12790697674418605
80,adult,occupation,80,51,97,6,1,6,-1,0.0196078431372549,0.0196078431372549,6.0,6.363636363636363,30,196,0.15306122448979592
81,adult,occupation,81,49,89,7,1,8,-1,0.020408163265306128,0.02040816326530612,5.5,6.4,30,182,0.16483516483516483
82,adult,occupation,82,46,80,7,1,6,-1,0.021739130434782608,0.021739130434782605,5.0,5.222222222222222,29,168,0.17261904761904762
83,adult,occupation,83,47,86,6,1,4,-1,0.021276595744680847,0.02127659574468085,5.5,6.1,27,178,0.15168539325842698
84,adult,occupation,84,42,88,6,1,9,-1,0.023809523809523808,0.023809523809523808,6.0,6.888888888888889,19,184,0.10326086956521739
85,adult,occupation,85,48,88,6,1,11,-1,0.02083333333333333,0.020833333333333332,5.5,7.0,37,184,0.20108695652173914
86,adult,occupation,86,49,90,6,1,7,-1,0.02040816326530612,0.02040816326530612,5.5,6.0,26,186,0.13978494623655913
87,adult,occupation,87,48,85,6,1,7,-1,0.020833333333333332,0.020833333333333332,5.0,5.777777777777778,17,172,0.09883720930232558
88,adult,occupation,88,47,100,6,1,7,-1,0.021276595744680857,0.021276595744680847,6.5,7.1,24,208,0.11538461538461539
89,adult,occupation,89,46,100,5,1,1,-1,0.021739130434782608,0.021739130434782605,5.5,5.875,27,212,0.12735849056603774
90,adult,occupation,90,50,89,7,1,5,-1,0.020000000000000004,0.020000000000000004,5.0,5.222222222222222,34,186,0.1827956989247312
91,adult,occupation,91,49,96,7,1,9,-1,0.02040816326530612,0.020408163265306117,6.0,6.636363636363637,25,200,0.125
92,adult,occupation,92,55,107,6,1,5,-1,0.01818181818181818,0.018181818181818184,5.0,5.0,21,236,0.08898305084745763
93,adult,occupation,93,51,111,6,1,5,-1,0.0196078431372549,0.0196078431372549,5.5,6.7,25,228,0.10964912280701754
94,adult,occupation,94,53,98,5,1,4,-1,0.018867924528301886,0.01886792452830189,5.5,5.6,26,204,0.12745098039215685
95,adult,occupation,95,46,83,6,1,7,-1,0.021739130434782608,0.021739130434782605,5.5,5.5,32,178,0.1797752808988764
96,adult,occupation,96,46,92,5,1,2,-1,0.021739130434782615,0.021739130434782608,6.0,6.666666666666667,26,194,0.13402061855670103
97,adult,occupation,97,49,100,6,1,6,-1,0.02040816326530612,0.02040816326530612,6.0,6.454545454545454,29,206,0.1407766990291262
98,adult,occupation,98,52,105,5,1,3,-1,0.01923076923076923,0.019230769230769225,6.0,6.2727272727272725,29,214,0.13551401869158877
99,adult,occupation,99,42,86,6,1,3,-1,0.023809523809523805,0.023809523809523808,5.0,5.333333333333333,31,176,0.17613636363636365
,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
0,adult,relationship,0,39,68,7,1,5,-1,0.025641025641025637,0.02564102564102564,5.0,5.333333333333333,18,140,0.12857142857142856
1,adult,relationship,1,41,68,7,1,6,-1,0.024390243902439022,0.024390243902439025,5.0,5.0,20,140,0.14285714285714285
2,adult,relationship,2,35,54,6,1,5,-1,0.02857142857142857,0.028571428571428577,4.0,4.0,25,110,0.22727272727272727
3,adult,relationship,3,38,61,6,1,9,-1,0.02631578947368421,0.02631578947368421,4.0,4.714285714285714,20,124,0.16129032258064516
4,adult,relationship,4,42,75,5,1,7,-1,0.023809523809523808,0.023809523809523808,4.5,5.875,17,154,0.11038961038961038
5,adult,relationship,5,35,61,6,1,3,-1,0.02857142857142857,0.028571428571428567,4.5,5.0,23,128,0.1796875
6,adult,relationship,6,36,58,6,1,4,-1,0.027777777777777776,0.027777777777777773,4.5,4.75,23,124,0.18548387096774194
7,adult,relationship,7,40,64,8,1,6,-1,0.025,0.025,5.0,5.444444444444445,17,134,0.12686567164179105
8,adult,relationship,8,34,62,6,1,7,-1,0.02941176470588236,0.029411764705882346,4.5,5.125,20,126,0.15873015873015872
9,adult,relationship,9,37,63,6,1,5,-1,0.027027027027027025,0.02702702702702703,5.0,5.444444444444445,18,130,0.13846153846153847
10,adult,relationship,10,34,54,7,1,12,-1,0.029411764705882353,0.029411764705882353,5.0,5.444444444444445,18,112,0.16071428571428573
11,adult,relationship,11,39,66,6,1,6,-1,0.02564102564102564,0.02564102564102564,4.5,4.5,17,138,0.12318840579710146
12,adult,relationship,12,41,66,6,1,8,-1,0.024390243902439025,0.024390243902439025,5.0,5.888888888888889,18,134,0.13432835820895522
13,adult,relationship,13,40,64,7,1,9,-1,0.025,0.025,4.5,5.375,19,132,0.14393939393939395
14,adult,relationship,14,45,69,6,1,6,-1,0.022222222222222223,0.022222222222222227,4.5,5.5,16,142,0.11267605633802817
15,adult,relationship,15,33,54,5,1,14,-1,0.030303030303030304,0.030303030303030304,4.5,4.875,15,114,0.13157894736842105
16,adult,relationship,16,37,58,8,1,17,-1,0.02702702702702703,0.027027027027027032,5.0,5.666666666666667,21,118,0.17796610169491525
17,adult,relationship,17,37,53,6,1,14,-1,0.02702702702702703,0.027027027027027032,3.5,3.5,21,110,0.19090909090909092
18,adult,relationship,18,35,55,6,1,7,-1,0.02857142857142857,0.028571428571428577,5.0,5.888888888888889,21,118,0.17796610169491525
19,adult,relationship,19,40,67,7,1,16,-1,0.025000000000000005,0.025000000000000005,4.5,4.875,22,136,0.16176470588235295
20,adult,relationship,20,45,70,7,1,6,-1,0.022222222222222223,0.022222222222222227,5.0,6.142857142857143,38,144,0.2638888888888889
21,adult,relationship,21,37,63,7,1,6,-1,0.027027027027027032,0.02702702702702703,4.5,5.5,30,134,0.22388059701492538
22,adult,relationship,22,40,72,6,1,7,-1,0.025,0.025,5.0,5.222222222222222,32,148,0.21621621621621623
23,adult,relationship,23,35,55,7,1,10,-1,0.02857142857142857,0.028571428571428577,4.5,4.5,17,116,0.14655172413793102
24,adult,relationship,24,33,56,7,1,4,-1,0.030303030303030304,0.030303030303030304,4.0,4.857142857142857,28,118,0.23728813559322035
25,adult,relationship,25,39,65,7,1,10,-1,0.02564102564102564,0.02564102564102564,5.0,5.555555555555555,20,134,0.14925373134328357
26,adult,relationship,26,37,61,7,1,12,-1,0.027027027027027032,0.027027027027027032,4.5,5.375,23,128,0.1796875
27,adult,relationship,27,40,64,7,1,7,-1,0.025,0.025,4.5,6.125,40,134,0.29850746268656714
28,adult,relationship,28,40,59,8,1,15,-1,0.025,0.025000000000000005,3.5,3.8333333333333335,18,120,0.15
29,adult,relationship,29,42,63,6,1,8,-1,0.023809523809523808,0.023809523809523808,4.5,4.75,26,130,0.2
30,adult,relationship,30,39,55,7,1,10,-1,0.025641025641025647,0.02564102564102564,4.5,4.625,23,112,0.20535714285714285
31,adult,relationship,31,40,54,10,1,9,-1,0.025,0.025,3.5,4.333333333333333,20,110,0.18181818181818182
32,adult,relationship,32,36,66,7,1,7,-1,0.027777777777777783,0.027777777777777776,5.0,6.444444444444445,22,140,0.15714285714285714
33,adult,relationship,33,43,66,8,1,19,-1,0.023255813953488372,0.02325581395348837,5.0,5.777777777777778,26,136,0.19117647058823528
34,adult,relationship,34,30,49,7,1,12,-1,0.03333333333333333,0.03333333333333333,4.5,4.75,19,102,0.18627450980392157
35,adult,relationship,35,41,72,7,1,12,-1,0.024390243902439025,0.02439024390243903,5.5,6.3,28,148,0.1891891891891892
36,adult,relationship,36,38,58,6,1,6,-1,0.02631578947368421,0.02631578947368421,4.0,4.142857142857143,22,124,0.1774193548387097
37,adult,relationship,37,39,63,7,1,4,-1,0.02564102564102564,0.02564102564102564,4.5,4.625,18,130,0.13846153846153847
38,adult,relationship,38,34,59,5,1,13,-1,0.02941176470588236,0.029411764705882353,4.5,5.5,17,122,0.13934426229508196
39,adult,relationship,39,35,65,6,1,4,-1,0.028571428571428564,0.02857142857142857,5.5,6.1,27,134,0.20149253731343283
40,adult,relationship,40,35,50,11,1,11,-1,0.02857142857142857,0.028571428571428577,3.5,4.833333333333333,27,104,0.25961538461538464
41,adult,relationship,41,38,62,5,1,5,-1,0.02631578947368421,0.02631578947368421,5.0,5.0,22,128,0.171875
42,adult,relationship,42,36,59,7,1,14,-1,0.027777777777777776,0.027777777777777773,4.5,6.0,17,120,0.14166666666666666
43,adult,relationship,43,38,70,5,1,3,-1,0.026315789473684223,0.02631578947368421,6.0,7.222222222222222,26,144,0.18055555555555555
44,adult,relationship,44,35,59,6,1,4,-1,0.02857142857142857,0.028571428571428577,5.0,5.666666666666667,17,124,0.13709677419354838
45,adult,relationship,45,37,52,10,1,8,-1,0.027027027027027032,0.027027027027027025,4.5,4.625,22,108,0.2037037037037037
46,adult,relationship,46,43,64,10,1,11,-1,0.023255813953488372,0.023255813953488372,5.0,5.555555555555555,33,130,0.25384615384615383
47,adult,relationship,47,37,68,5,1,1,-1,0.027027027027027032,0.02702702702702703,5.5,6.75,20,138,0.14492753623188406
48,adult,relationship,48,38,60,10,1,9,-1,0.02631578947368421,0.02631578947368421,4.5,4.5,19,122,0.1557377049180328
49,adult,relationship,49,37,55,9,1,7,-1,0.02702702702702703,0.02702702702702703,4.0,4.0,20,112,0.17857142857142858
50,adult,relationship,50,42,58,8,1,21,-1,0.023809523809523808,0.023809523809523808,4.0,5.285714285714286,24,118,0.2033898305084746
51,adult,relationship,51,38,56,6,1,5,-1,0.02631578947368421,0.02631578947368421,4.5,4.75,25,116,0.21551724137931033
52,adult,relationship,52,39,64,6,1,3,-1,0.025641025641025647,0.025641025641025633,4.0,4.285714285714286,19,130,0.14615384615384616
53,adult,relationship,53,36,61,7,1,3,-1,0.027777777777777776,0.027777777777777776,5.0,5.5,19,126,0.15079365079365079
54,adult,relationship,54,36,62,6,1,6,-1,0.027777777777777776,0.027777777777777776,4.5,5.25,21,126,0.16666666666666666
55,adult,relationship,55,41,67,6,1,6,-1,0.024390243902439025,0.02439024390243902,4.5,5.75,24,136,0.17647058823529413
56,adult,relationship,56,34,50,8,1,4,-1,0.029411764705882353,0.029411764705882346,4.0,4.857142857142857,28,102,0.27450980392156865
57,adult,relationship,57,42,63,9,1,7,-1,0.023809523809523808,0.023809523809523808,4.0,4.142857142857143,26,134,0.19402985074626866
58,adult,relationship,58,38,67,6,1,6,-1,0.02631578947368421,0.02631578947368421,5.0,5.444444444444445,31,142,0.21830985915492956
59,adult,relationship,59,40,59,7,1,16,-1,0.025000000000000005,0.025,4.5,5.5,19,120,0.15833333333333333
60,adult,relationship,60,38,62,8,1,6,-1,0.02631578947368421,0.026315789473684216,5.0,5.777777777777778,22,128,0.171875
61,adult,relationship,61,38,58,7,1,12,-1,0.02631578947368421,0.026315789473684206,5.0,5.111111111111111,24,120,0.2
62,adult,relationship,62,39,75,5,1,3,-1,0.025641025641025637,0.02564102564102564,6.0,7.285714285714286,22,156,0.14102564102564102
63,adult,relationship,63,39,66,7,1,11,-1,0.02564102564102564,0.025641025641025637,5.0,5.444444444444445,22,136,0.16176470588235295
64,adult,relationship,64,40,58,6,1,9,-1,0.025000000000000005,0.025,4.0,5.0,25,122,0.20491803278688525
65,adult,relationship,65,36,53,7,1,5,-1,0.027777777777777776,0.027777777777777776,4.0,4.285714285714286,20,112,0.17857142857142858
66,adult,relationship,66,39,56,6,1,4,-1,0.025641025641025637,0.025641025641025647,4.5,5.0,21,116,0.1810344827586207
67,adult,relationship,67,39,65,6,1,6,-1,0.025641025641025637,0.02564102564102564,4.5,5.625,22,138,0.15942028985507245
68,adult,relationship,68,37,60,5,1,6,-1,0.02702702702702703,0.02702702702702703,5.0,5.222222222222222,32,122,0.26229508196721313
69,adult,relationship,69,44,68,9,1,8,-1,0.02272727272727273,0.022727272727272728,4.0,4.142857142857143,23,142,0.1619718309859155
70,adult,relationship,70,36,56,6,1,6,-1,0.027777777777777773,0.027777777777777783,4.5,5.0,18,118,0.15254237288135594
71,adult,relationship,71,29,50,5,1,5,-1,0.03448275862068964,0.034482758620689655,5.0,6.142857142857143,16,104,0.15384615384615385
72,adult,relationship,72,38,61,7,1,1,-1,0.02631578947368421,0.02631578947368421,5.0,5.666666666666667,20,128,0.15625
73,adult,relationship,73,32,56,5,1,10,-1,0.031249999999999997,0.03125,5.5,5.8,21,118,0.17796610169491525
74,adult,relationship,74,45,73,9,1,4,-1,0.022222222222222223,0.022222222222222223,5.5,6.1,28,152,0.18421052631578946
75,adult,relationship,75,36,57,6,1,13,-1,0.027777777777777776,0.027777777777777776,5.0,5.0,22,120,0.18333333333333332
76,adult,relationship,76,31,58,5,1,6,-1,0.03225806451612903,0.03225806451612903,5.0,6.111111111111111,22,120,0.18333333333333332
77,adult,relationship,77,34,60,5,1,1,-1,0.02941176470588235,0.02941176470588235,5.5,6.5,17,134,0.12686567164179105
78,adult,relationship,78,39,58,7,1,11,-1,0.02564102564102564,0.025641025641025637,4.0,4.714285714285714,26,122,0.21311475409836064
79,adult,relationship,79,46,71,8,1,4,-1,0.021739130434782608,0.021739130434782615,5.0,5.444444444444445,24,152,0.15789473684210525
80,adult,relationship,80,34,55,6,1,3,-1,0.029411764705882353,0.029411764705882353,4.0,4.571428571428571,26,112,0.23214285714285715
81,adult,relationship,81,38,59,6,1,6,-1,0.02631578947368421,0.02631578947368421,4.5,4.5,18,120,0.15
82,adult,relationship,82,39,58,6,1,18,-1,0.025641025641025647,0.02564102564102564,4.0,5.428571428571429,21,124,0.1693548387096774
83,adult,relationship,83,42,65,7,1,7,-1,0.023809523809523808,0.023809523809523815,4.5,4.875,26,136,0.19117647058823528
84,adult,relationship,84,31,56,4,1,3,-1,0.03225806451612903,0.032258064516129024,5.0,6.111111111111111,17,118,0.1440677966101695
85,adult,relationship,85,34,55,6,1,6,-1,0.029411764705882353,0.029411764705882353,4.5,4.833333333333333,27,114,0.23684210526315788
86,adult,relationship,86,38,57,7,1,8,-1,0.02631578947368421,0.026315789473684216,5.0,5.0,21,118,0.17796610169491525
87,adult,relationship,87,41,58,8,1,10,-1,0.024390243902439025,0.024390243902439025,4.0,4.285714285714286,31,118,0.2627118644067797
88,adult,relationship,88,41,61,9,1,11,-1,0.02439024390243903,0.024390243902439015,3.5,5.5,21,124,0.1693548387096774
89,adult,relationship,89,41,71,6,1,4,-1,0.024390243902439022,0.024390243902439025,5.0,5.555555555555555,30,144,0.20833333333333334
90,adult,relationship,90,39,74,7,1,4,-1,0.025641025641025647,0.025641025641025637,4.5,5.125,20,156,0.1282051282051282
91,adult,relationship,91,32,58,6,1,6,-1,0.031249999999999993,0.03125,4.5,4.5,21,122,0.1721311475409836
